vote_722300,mp,group,vote_722302,vote_722304,vote_721963,vote_721964,vote_714865,vote_714866,vote_714868,vote_713962,vote_713963,vote_714005,vote_713760,vote_712355,vote_711238,vote_711239,vote_711278,vote_710793,vote_710794,vote_710795,vote_710264,vote_710265,vote_710308,vote_710310,vote_708770,vote_708773,vote_708826,vote_706377,vote_694163,vote_694164,vote_694166,vote_694168,vote_694170,vote_692755,vote_692764,vote_692257,vote_692258,vote_692261,vote_686587,vote_686588,vote_686589,vote_686590,vote_686591,vote_686592,vote_686593,vote_686610,vote_686611,vote_686613,vote_686614,vote_686617,vote_686619,vote_686620,vote_686623,vote_686644,vote_686645,vote_685695,vote_685703,vote_685768,vote_685795,vote_685669,vote_685670,vote_685671,vote_685672,vote_682569,vote_682570,vote_682576,vote_678297,vote_678298,vote_678341,vote_677697,vote_677700,vote_677755,vote_675977,vote_674601,vote_673844,vote_673874,vote_673875,vote_671450,vote_670447,vote_670448,vote_670508,vote_670510,vote_670534,vote_669733,vote_669796,vote_660075,vote_660076,vote_658123,vote_658125,vote_658169,vote_657539,vote_657541,vote_656665,vote_656666,vote_656668,vote_656688,vote_653644,vote_653645,vote_649312,vote_648344,vote_648387,vote_646361,vote_646362,vote_646440,vote_641464,vote_641522,vote_640531,vote_640533,vote_640544,vote_640564,vote_640593,vote_640631,vote_640712,vote_638486,vote_638488,vote_641518,vote_637405,vote_637445,vote_636353,vote_636356,vote_636357,vote_636408,vote_628911,vote_626911,vote_626953,vote_626202,vote_625354,vote_621252,vote_607490,vote_605580,vote_605620,vote_604276,vote_582791,vote_582795,vote_582798,vote_581281,vote_581521,vote_581559,vote_576587,vote_576591,vote_576592,vote_576630,vote_575629,vote_575630,vote_576210,vote_576211,vote_576346,vote_540627,vote_540628,vote_540629,vote_540630,vote_540635,vote_539858,vote_539282,vote_535663,vote_535367,vote_535427,vote_535428,vote_535009,vote_535011,vote_535091,vote_535093,vote_535094,vote_533158,vote_532624,vote_532625,vote_532681,vote_532682,vote_532684,vote_532318,vote_528997,vote_528998,vote_529002,vote_529003,vote_529004,vote_528761,vote_528763,vote_528766,vote_525196,vote_525202,vote_524550,vote_524551,vote_524571,vote_524572,vote_523767,vote_523811,vote_523254,vote_523256,vote_523292,vote_523300,vote_522821,vote_522822,vote_522823,vote_522937,vote_522938,vote_521793,vote_521794,vote_521795,vote_521760,vote_518516,vote_518064,vote_518094,vote_518119,vote_518127,vote_518128,vote_517278,vote_516942,vote_516948,vote_516949,vote_516981,vote_517021,vote_516016,vote_516017,vote_515588,vote_515591,vote_515592,vote_515603,vote_515604,vote_515179,vote_515180,vote_515181,vote_515182,vote_515183,vote_514184,vote_514196,vote_514238,vote_513792,vote_513799,vote_513800,vote_513801,vote_513802,vote_511672,vote_511673,vote_511680,vote_511681,vote_509950,vote_486079,vote_486080,vote_486081,vote_486082,vote_486083,vote_486084,vote_486085,vote_486075,vote_486076,vote_486077,vote_486078,vote_486086,vote_486074,vote_483354,vote_483355,vote_483356,vote_486071,vote_486072,vote_486073,vote_483353
Aye_Vote,Diane Abbott,CORE GROUP,No_Vote,No_Vote,Did_Not_Vote,No_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,No_Vote,No_Vote,No_Vote,Aye_Vote,Did_Not_Vote,No_Vote,No_Vote,Aye_Vote,Aye_Vote,No_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,No_Vote,No_Vote,Aye_Vote,Aye_Vote,No_Vote,No_Vote,No_Vote,No_Vote,No_Vote,No_Vote,No_Vote,No_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,No_Vote,Aye_Vote,No_Vote,Aye_Vote,No_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Aye_Vote,No_Vote,No_Vote,No_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,No_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,No_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,No_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,No_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Aye_Vote,No_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,No_Vote,No_Vote,Aye_Vote,Aye_Vote,No_Vote,No_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,No_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,No_Vote,Aye_Vote,Did_Not_Vote,No_Vote,Aye_Vote,Aye_Vote,No_Vote,No_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,No_Vote,Aye_Vote,No_Vote,No_Vote,No_Vote,No_Vote,No_Vote,No_Vote,Aye_Vote,No_Vote,No_Vote,No_Vote,No_Vote,No_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,No_Vote,No_Vote,No_Vote,No_Vote,Did_Not_Vote,No_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,No_Vote,No_Vote,Aye_Vote,No_Vote,No_Vote,No_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,No_Vote,Did_Not_Vote,No_Vote,Did_Not_Vote,No_Vote,Did_Not_Vote,No_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,No_Vote,Did_Not_Vote
Aye_Vote,Mary Creagh,HOSTILE GROUP,No_Vote,No_Vote,Did_Not_Vote,No_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,No_Vote,Aye_Vote,No_Vote,No_Vote,No_Vote,No_Vote,Aye_Vote,No_Vote,No_Vote,No_Vote,Aye_Vote,Aye_Vote,No_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,No_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,No_Vote,No_Vote,No_Vote,No_Vote,No_Vote,No_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,No_Vote,Aye_Vote,Aye_Vote,No_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,No_Vote,No_Vote,Aye_Vote,No_Vote,Aye_Vote,No_Vote,Aye_Vote,No_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Aye_Vote,No_Vote,No_Vote,No_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,No_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,No_Vote,No_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Aye_Vote,No_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,No_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,No_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,No_Vote,Aye_Vote,Did_Not_Vote,No_Vote,Aye_Vote,No_Vote,Aye_Vote,Aye_Vote,No_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,No_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,No_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,No_Vote,Aye_Vote,No_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,No_Vote,No_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,No_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,No_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,No_Vote,Aye_Vote,No_Vote,No_Vote,No_Vote,Did_Not_Vote,No_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote
Aye_Vote,Stella Creasy,HOSTILE GROUP,No_Vote,No_Vote,Did_Not_Vote,No_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,No_Vote,Aye_Vote,No_Vote,No_Vote,No_Vote,No_Vote,Aye_Vote,Did_Not_Vote,No_Vote,No_Vote,Aye_Vote,Aye_Vote,No_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,No_Vote,No_Vote,Aye_Vote,Aye_Vote,No_Vote,No_Vote,No_Vote,No_Vote,No_Vote,No_Vote,No_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,No_Vote,Aye_Vote,Aye_Vote,No_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,No_Vote,No_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,No_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,No_Vote,Aye_Vote,Aye_Vote,Aye_Vote,No_Vote,No_Vote,No_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,No_Vote,No_Vote,Did_Not_Vote,Did_Not_Vote,No_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,No_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,No_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,No_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,No_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,No_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,No_Vote,Aye_Vote,Aye_Vote,No_Vote,Aye_Vote,No_Vote,Aye_Vote,Aye_Vote,No_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,No_Vote,Aye_Vote,Did_Not_Vote,No_Vote,Aye_Vote,Aye_Vote,No_Vote,No_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,No_Vote,Aye_Vote,No_Vote,No_Vote,No_Vote,No_Vote,No_Vote,No_Vote,Aye_Vote,No_Vote,No_Vote,No_Vote,No_Vote,No_Vote,No_Vote,No_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,No_Vote,No_Vote,No_Vote,No_Vote,Did_Not_Vote,No_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,No_Vote,Aye_Vote,No_Vote,No_Vote,No_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,No_Vote,Aye_Vote,No_Vote,No_Vote,No_Vote,Did_Not_Vote,No_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,No_Vote,Did_Not_Vote
Aye_Vote,Jon Cruddas,NEUTRAL BUT NOT HOSTILE,No_Vote,No_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,No_Vote,Aye_Vote,No_Vote,No_Vote,No_Vote,No_Vote,Did_Not_Vote,Did_Not_Vote,No_Vote,No_Vote,Aye_Vote,Aye_Vote,No_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,No_Vote,No_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,No_Vote,No_Vote,No_Vote,No_Vote,No_Vote,No_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,No_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Aye_Vote,No_Vote,No_Vote,No_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,No_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,No_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,No_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,No_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,No_Vote,Aye_Vote,Aye_Vote,No_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,No_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,No_Vote,No_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,No_Vote,Aye_Vote,No_Vote,No_Vote,No_Vote,No_Vote,No_Vote,No_Vote,Did_Not_Vote,No_Vote,No_Vote,No_Vote,No_Vote,Did_Not_Vote,No_Vote,No_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,No_Vote,No_Vote,No_Vote,No_Vote,Did_Not_Vote,No_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,No_Vote,No_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,No_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,No_Vote,Aye_Vote,No_Vote,Did_Not_Vote,No_Vote,Did_Not_Vote,No_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,No_Vote,Did_Not_Vote
Aye_Vote,John Cryer,CORE GROUP PLUS,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,No_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,No_Vote,Aye_Vote,No_Vote,No_Vote,No_Vote,No_Vote,Aye_Vote,Did_Not_Vote,No_Vote,No_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,No_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,No_Vote,Aye_Vote,No_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Aye_Vote,No_Vote,No_Vote,No_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,No_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,No_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,No_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,No_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,No_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,No_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,No_Vote,No_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,No_Vote,Aye_Vote,Did_Not_Vote,No_Vote,Aye_Vote,Aye_Vote,No_Vote,No_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,No_Vote,Aye_Vote,No_Vote,No_Vote,No_Vote,No_Vote,No_Vote,No_Vote,Aye_Vote,No_Vote,No_Vote,No_Vote,No_Vote,No_Vote,No_Vote,No_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,No_Vote,No_Vote,No_Vote,No_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,No_Vote,No_Vote,Aye_Vote,Did_Not_Vote,Did_Not_Vote,No_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,Aye_Vote,Did_Not_Vote,No_Vote,No_Vote,Did_Not_Vote,No_Vote,Did_Not_Vote,Did_Not_Vote,Did_Not_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,Aye_Vote,No_Vote,Did_Not_Vote
